Time,SoilMoisture,Temperature,Humidity,Pressure
2022-06-15 05:25:25.000,46,15.64,60.59,957.72
2022-06-15 05:26:25.000,46,15.7,60.31,957.71
2022-06-15 05:27:25.000,45.8,15.73,60.28,957.71
2022-06-15 05:28:25.000,46,15.69,60.45,957.73
2022-06-15 05:29:25.000,45.8,15.69,60.41,957.69
2022-06-15 05:30:25.000,46,15.65,60.64,957.71
2022-06-15 05:31:25.000,46,15.7,60.55,957.74
2022-06-15 05:32:25.000,46,15.74,60.53,957.74
2022-06-15 05:33:25.000,45.8,15.78,60.37,957.79
2022-06-15 05:34:25.000,45.8,15.79,60.31,957.79
2022-06-15 05:35:25.000,45.6,15.81,60.29,957.83
2022-06-15 05:36:25.000,45.6,15.82,60.09,957.82
2022-06-15 05:37:25.000,46,15.85,60.05,957.83
2022-06-15 05:38:25.000,46,15.78,60.34,957.85
2022-06-15 05:39:25.000,45.6,15.83,60.25,957.82
2022-06-15 05:40:25.000,45.8,15.69,60.48,957.88
2022-06-15 05:41:25.000,46,15.68,60.82,957.84
2022-06-15 05:42:25.000,45.8,15.66,60.86,957.88
2022-06-15 05:43:25.000,45.4,15.66,60.83,957.87
2022-06-15 05:44:25.000,45.4,15.73,60.61,957.86
2022-06-15 05:45:25.000,45.4,15.75,60.41,957.84
2022-06-15 05:46:25.000,45.6,15.74,60.56,957.85
2022-06-15 05:47:25.000,45.8,15.77,60.57,957.88
2022-06-15 05:48:25.000,45.6,15.78,60.36,957.82
2022-06-15 05:49:25.000,45.6,15.73,60.42,957.83
2022-06-15 05:50:25.000,45.4,15.77,60.46,957.84
2022-06-15 05:51:25.000,45.4,15.77,60.32,957.84
2022-06-15 05:52:25.000,45.4,15.79,60.24,957.81
2022-06-15 05:53:25.000,45.4,15.8,60.1,957.84
2022-06-15 05:54:25.000,46,15.81,59.59,957.83
2022-06-15 05:55:25.000,45.8,15.8,59.41,957.83
2022-06-15 05:56:25.000,45.4,15.66,59.64,957.87
2022-06-15 05:57:25.000,46,15.52,60.06,957.85
2022-06-15 05:58:25.000,46,15.53,60.19,957.85
2022-06-15 05:59:25.000,46,15.52,60.32,957.89
2022-06-15 06:00:25.000,45.4,15.52,60.56,957.86
2022-06-15 06:01:25.000,45.4,15.54,60.55,957.85
2022-06-15 06:02:25.000,45.6,15.62,60.66,957.89
2022-06-15 06:03:25.000,45.6,15.65,60.9,957.92
2022-06-15 06:04:25.000,45.4,15.69,60.9,957.9
2022-06-15 06:05:25.000,45.4,15.76,60.63,957.93
2022-06-15 06:06:25.000,45.4,15.79,60.42,957.91
2022-06-15 06:07:25.000,45.4,15.81,60.43,957.91
2022-06-15 06:08:25.000,45.4,15.76,60.47,957.92
2022-06-15 06:09:25.000,45.8,15.79,60.09,957.96
2022-06-15 06:10:25.000,45.6,15.78,59.68,957.95
2022-06-15 06:11:25.000,45.8,15.78,59.8,957.93
2022-06-15 06:12:25.000,45.8,15.75,60.08,957.93
2022-06-15 06:13:25.000,45.6,15.76,60.32,957.93
2022-06-15 06:14:25.000,45.4,15.8,60.28,957.94
2022-06-15 06:15:25.000,45.4,15.8,60.18,957.92
2022-06-15 06:16:25.000,45.8,15.82,60.09,957.92
2022-06-15 06:17:25.000,45.4,15.82,60.36,957.94
2022-06-15 06:18:25.000,45.4,15.82,60.52,957.95
2022-06-15 06:19:25.000,45.4,15.83,60.26,957.96
2022-06-15 06:20:25.000,45.4,15.77,60.1,957.96
2022-06-15 06:21:25.000,45.4,15.85,60.2,957.95
2022-06-15 06:22:25.000,45.4,15.87,60.37,957.94
2022-06-15 06:23:25.000,45.6,15.82,60.49,957.92
2022-06-15 06:24:25.000,45.4,15.68,61.04,957.93
2022-06-15 06:25:25.000,45.8,15.72,61.05,957.94
2022-06-15 06:26:25.000,45.4,15.73,61.23,957.94
2022-06-15 06:27:25.000,45.4,15.82,61,957.96
2022-06-15 06:28:25.000,45.6,15.88,60.94,958
2022-06-15 06:29:25.000,45.4,15.77,61,957.98
2022-06-15 06:30:25.000,45.4,15.74,60.76,957.99
2022-06-15 06:31:25.000,45.8,15.83,60.73,957.97
2022-06-15 06:32:25.000,45.6,15.78,61.2,958
2022-06-15 06:33:25.000,45.4,15.79,61.39,958.01
2022-06-15 06:34:25.000,45.6,15.89,61.49,957.99
2022-06-15 06:35:25.000,45.4,15.94,61.3,958.01
2022-06-15 06:36:25.000,45.4,15.92,61.09,957.98
2022-06-15 06:37:25.000,45.4,15.95,61.3,957.98
2022-06-15 06:38:25.000,45.4,15.93,61.22,957.93
2022-06-15 06:39:25.000,45.4,15.85,61.3,957.95
2022-06-15 06:40:25.000,45.8,15.91,61.27,957.96
2022-06-15 06:41:25.000,45.6,15.98,61.2,957.89
2022-06-15 06:42:25.000,45.4,15.97,61.15,957.95
2022-06-15 06:43:25.000,45.6,15.99,61.14,957.93
2022-06-15 06:44:25.000,45.4,16,61.3,957.93
2022-06-15 06:45:25.000,45.4,15.97,61.28,957.95
2022-06-15 06:46:25.000,45.4,16,61.32,957.9
2022-06-15 06:47:25.000,45.8,15.95,61.42,957.95
2022-06-15 06:48:25.000,45.6,16,61.33,957.86
2022-06-15 06:49:25.000,45.4,16.02,60.95,957.89
2022-06-15 06:50:25.000,45.4,16.09,60.97,957.92
2022-06-15 06:51:25.000,45.6,16.11,61.19,957.91
2022-06-15 06:52:25.000,45.4,16.16,61.25,957.91
2022-06-15 06:53:25.000,45.6,16.17,61.35,957.86
2022-06-15 06:54:25.000,45.4,16.2,61.21,957.86
2022-06-15 06:55:25.000,45.6,16.24,61.04,957.91
2022-06-15 06:56:25.000,45.4,16.27,60.82,957.92
2022-06-15 06:57:25.000,45.4,16.27,60.72,957.9
2022-06-15 06:58:25.000,45.4,16.18,60.82,957.92
2022-06-15 06:59:25.000,45.6,16.16,61.26,957.93
2022-06-15 07:00:25.000,45.4,16.14,61.29,957.94
2022-06-15 07:01:25.000,45.4,16.17,61.31,957.92
2022-06-15 07:02:25.000,45.4,16.24,61.29,957.91
2022-06-15 07:03:25.000,45.4,16.25,61.31,957.93
2022-06-15 07:04:25.000,45.4,16.3,61.26,957.9
2022-06-15 07:05:25.000,45.4,16.34,61.19,957.92
2022-06-15 07:06:25.000,45.4,16.39,60.87,957.91
2022-06-15 07:07:25.000,45.4,16.4,60.92,957.89
2022-06-15 07:08:25.000,45.4,16.36,60.96,957.87
2022-06-15 07:09:25.000,45.4,16.39,61.02,957.9
2022-06-15 07:10:25.000,45.8,16.42,60.99,957.88
2022-06-15 07:11:25.000,45.6,16.45,61.03,957.89
2022-06-15 07:12:25.000,46,16.42,60.98,957.86
2022-06-15 07:13:25.000,46,16.47,61.38,957.85
2022-06-15 07:14:25.000,46,16.52,61.46,957.88
2022-06-15 07:15:25.000,46,16.55,60.79,957.86
2022-06-15 07:16:25.000,46,16.59,60.64,957.85
2022-06-15 07:17:25.000,46,16.62,60.66,957.82
2022-06-15 07:18:25.000,46,16.67,60.57,957.83
2022-06-15 07:19:25.000,46,16.7,60.56,957.84
2022-06-15 07:20:25.000,46,16.72,60.62,957.84
2022-06-15 07:21:25.000,46,16.7,60.86,957.86
2022-06-15 07:22:25.000,46,16.68,60.75,957.84
2022-06-15 07:23:25.000,46,16.71,61.04,957.86
2022-06-15 07:24:25.000,46,16.71,61.18,957.87
2022-06-15 07:25:25.000,46,16.73,61.17,957.82
2022-06-15 07:26:25.000,46,16.75,61.17,957.84
2022-06-15 07:27:25.000,46,16.8,61.03,957.89
2022-06-15 07:28:25.000,46,16.84,60.5,957.88
2022-06-15 07:29:25.000,46,16.86,60.45,957.86
2022-06-15 07:30:25.000,46,16.89,60.9,957.89
2022-06-15 07:31:25.000,46,16.92,61.62,957.91
2022-06-15 07:32:25.000,46,16.94,61.75,957.87
2022-06-15 07:33:25.000,46,16.97,61.63,957.91
2022-06-15 07:34:25.000,46,16.95,61.26,957.91
2022-06-15 07:35:25.000,46,16.98,61.08,957.91
2022-06-15 07:36:25.000,46,17.02,61.71,957.91
2022-06-15 07:37:25.000,46,17.04,61.28,957.9
2022-06-15 07:38:25.000,46,17.06,60.58,957.92
2022-06-15 07:39:25.000,46,17.05,60.65,957.9
2022-06-15 07:40:25.000,46,17.1,60.86,957.91
2022-06-15 07:41:25.000,46,17.15,61.33,957.95
2022-06-15 07:42:25.000,46,17.17,60.88,957.94
2022-06-15 07:43:25.000,46,17.19,61.06,957.93
2022-06-15 07:44:25.000,46,17.2,61.42,957.93
2022-06-15 07:45:25.000,46,17.23,61.1,957.92
2022-06-15 07:46:25.000,46,17.25,60.71,957.91
2022-06-15 07:47:25.000,46,17.26,60.38,957.9
2022-06-15 07:48:25.000,46,17.28,60.36,957.87
2022-06-15 07:49:25.000,46,17.28,60.48,957.89
2022-06-15 07:50:25.000,46,17.26,60.4,957.89
2022-06-15 07:51:25.000,46,17.3,60.73,957.89
2022-06-15 07:52:25.000,46,17.33,60.97,957.89
2022-06-15 07:53:25.000,46,17.35,61.04,957.9
2022-06-15 07:54:25.000,46,17.38,60.59,957.9
2022-06-15 07:55:25.000,46,17.38,60.61,957.93
2022-06-15 07:56:25.000,46,17.38,61,957.92
2022-06-15 07:57:25.000,46,17.42,60.65,957.92
2022-06-15 07:58:25.000,46,17.45,60.42,957.92
2022-06-15 07:59:25.000,46,17.47,60.24,957.89
2022-06-15 08:00:25.000,46,17.5,60.18,957.89
2022-06-15 08:01:25.000,46,17.52,60.4,957.91
2022-06-15 08:02:25.000,46,17.49,60.96,957.98
2022-06-15 08:03:25.000,46,17.5,61.07,957.97
2022-06-15 08:04:25.000,46,17.54,60.8,957.93
2022-06-15 08:05:25.000,46,17.52,60.14,957.97
2022-06-15 08:06:25.000,46,17.57,59.62,957.96
2022-06-15 08:07:25.000,46,17.59,59.4,957.95
2022-06-15 08:08:25.000,46,17.59,59.33,957.94
2022-06-15 08:09:25.000,46,17.62,59.98,957.98
2022-06-15 08:10:25.000,46,17.5,61.18,958
2022-06-15 08:11:25.000,46,17.57,61.58,958
2022-06-15 08:12:25.000,46,17.6,60.85,958.01
2022-06-15 08:13:25.000,46,17.59,60.29,958
2022-06-15 08:14:25.000,46,17.63,60.47,958
2022-06-15 08:15:25.000,46,17.61,60.97,958.04
2022-06-15 08:16:25.000,46,17.62,59.2,958.03
2022-06-15 08:17:25.000,46,17.65,59.3,958.02
2022-06-15 08:18:25.000,46,17.65,60.1,958.01
2022-06-15 08:19:25.000,46,17.67,59.52,957.99
2022-06-15 08:20:25.000,46,17.66,58.88,958.01
2022-06-15 08:21:25.000,46,17.64,59.89,958.01
2022-06-15 08:22:25.000,46,17.69,61.58,958.03
2022-06-15 08:23:25.000,46,17.7,61.19,958.04
2022-06-15 08:24:25.000,46,17.74,60.38,958.05
2022-06-15 08:25:25.000,46,17.75,61.24,958.02
2022-06-15 08:26:25.000,46,17.77,60.3,958.04
2022-06-15 08:27:25.000,46,17.8,60.69,958.04
2022-06-15 08:28:25.000,46,17.82,58.94,958.08
2022-06-15 08:29:25.000,46,17.81,58.29,958.07
2022-06-15 08:30:25.000,46,17.84,58.19,958.07
2022-06-15 08:31:25.000,46,17.87,58.5,958.09
2022-06-15 08:32:25.000,46,17.89,59.43,958.12
2022-06-15 08:33:25.000,46,17.86,60.15,958.11
2022-06-15 08:34:25.000,46,17.93,59.98,958.08
2022-06-15 08:35:25.000,46,17.98,59.06,958.07
2022-06-15 08:36:25.000,46,17.96,58.16,958.08
2022-06-15 08:37:25.000,46,17.99,58.36,958.05
2022-06-15 08:38:25.000,46,18.05,58.67,958.09
2022-06-15 08:39:25.000,46,18,58.68,958.1
2022-06-15 08:40:25.000,46,18.05,58.12,958.09
2022-06-15 08:41:25.000,46,18.08,57.76,958.14
2022-06-15 08:42:25.000,46,18.02,57.24,958.12
2022-06-15 08:43:25.000,46,18.05,57.46,958.14
2022-06-15 08:44:25.000,46,18.08,57.44,958.12
2022-06-15 08:45:25.000,46,18.14,57.73,958.13
2022-06-15 08:46:25.000,46,18.19,58.69,958.12
2022-06-15 08:47:25.000,46,18.2,57.32,958.12
2022-06-15 08:48:25.000,46,18.22,58.04,958.13
2022-06-15 08:49:25.000,46,18.26,57.76,958.14
2022-06-15 08:50:25.000,46,18.32,58,958.12
2022-06-15 08:51:25.000,46,18.36,57.84,958.14
2022-06-15 08:52:25.000,46,18.36,57.31,958.16
2022-06-15 08:53:25.000,46,18.4,56.13,958.14
2022-06-15 08:54:25.000,46,18.39,55.73,958.15
2022-06-15 08:55:25.000,46,18.41,55.45,958.14
2022-06-15 08:56:25.000,46,18.44,56.24,958.13
2022-06-15 08:57:25.000,46,18.46,55.58,958.15
2022-06-15 08:58:25.000,46,18.49,56.06,958.12
2022-06-15 08:59:25.000,46,18.53,54.98,958.13
2022-06-15 09:00:25.000,46,18.53,55.5,958.11
2022-06-15 09:01:25.000,46,18.59,56.97,958.13
2022-06-15 09:02:25.000,46,18.6,57.34,958.11
2022-06-15 09:03:25.000,46,18.66,56.56,958.11
2022-06-15 09:04:25.000,46,18.66,55.9,958.12
2022-06-15 09:05:25.000,46,18.68,56.18,958.1
2022-06-15 09:06:25.000,46,18.7,57.38,958.11
2022-06-15 09:07:25.000,46,18.72,56.77,958.1
2022-06-15 09:08:25.000,46,18.72,56.32,958.11
2022-06-15 09:09:25.000,46,18.78,58.08,958.13
2022-06-15 09:10:25.000,46,18.78,57.44,958.14
2022-06-15 09:11:25.000,46,18.79,56.97,958.15
2022-06-15 09:12:25.000,46,18.8,58.17,958.12
2022-06-15 09:13:25.000,46,18.83,58.17,958.14
2022-06-15 09:14:25.000,46,18.81,57.87,958.17
2022-06-15 09:15:25.000,46,18.87,56.67,958.15
2022-06-15 09:16:25.000,46,18.87,57.25,958.15
2022-06-15 09:17:25.000,46,18.92,57.13,958.12
2022-06-15 09:18:25.000,46,18.93,56.65,958.12
2022-06-15 09:19:25.000,46,18.87,52.89,958.12
2022-06-15 09:20:25.000,46,18.93,53.06,958.13
2022-06-15 09:21:25.000,46,18.97,52.99,958.12
2022-06-15 09:22:25.000,46,19.02,53.77,958.17
2022-06-15 09:23:25.000,46,19.04,53.49,958.12
2022-06-15 09:24:25.000,46,19.1,53.99,958.11
2022-06-15 09:25:25.000,46,19.17,54.99,958.14
2022-06-15 09:26:25.000,46,19.2,55.19,958.13
2022-06-15 09:27:25.000,46,19.25,54.65,958.13
2022-06-15 09:28:25.000,46,19.28,54.04,958.11
2022-06-15 09:29:25.000,46,19.3,54.61,958.09
2022-06-15 09:30:25.000,46,19.3,52.26,958.12
2022-06-15 09:31:25.000,46,19.33,52.4,958.11
2022-06-15 09:32:25.000,46,19.34,52.64,958.11
2022-06-15 09:33:25.000,46,19.41,54.75,958.11
2022-06-15 09:34:25.000,46,19.45,54.66,958.12
2022-06-15 09:35:25.000,46,19.47,54.51,958.13
2022-06-15 09:36:25.000,46,19.53,53.16,958.11
2022-06-15 09:37:25.000,46,19.57,54.13,958.09
2022-06-15 09:38:25.000,46,19.57,53.41,958.08
2022-06-15 09:39:25.000,46,19.62,53.24,958.07
2022-06-15 09:40:25.000,46,19.65,53.73,958.09
2022-06-15 09:41:25.000,46,19.64,52.88,958.11
2022-06-15 09:42:25.000,46,19.66,52.06,958.07
2022-06-15 09:43:25.000,46,19.67,53.31,958.08
2022-06-15 09:44:25.000,46,19.7,53.25,958.07
2022-06-15 09:45:25.000,46,19.75,50.77,958.08
2022-06-15 09:46:25.000,46,19.79,51.18,958.06
2022-06-15 09:47:25.000,46,19.83,51.44,958.03
2022-06-15 09:48:25.000,46,19.89,53,958
2022-06-15 09:49:25.000,46,19.98,54.38,958.01
2022-06-15 09:50:25.000,46,20.02,51.12,958.03
2022-06-15 09:51:25.000,46,20.07,51.59,958.02
2022-06-15 09:52:25.000,46,20.07,50.9,958
2022-06-15 09:53:25.000,46,20.1,51.1,957.99
2022-06-15 09:54:25.000,46,20.07,52.37,958.01
2022-06-15 09:55:25.000,46,20.16,51.84,957.98
2022-06-15 09:56:25.000,46,20.18,49.41,957.94
2022-06-15 09:57:25.000,46,20.3,50.06,957.96
2022-06-15 09:58:25.000,46.6,20.46,51.35,958
2022-06-15 09:59:25.000,46,20.54,50.25,957.98
2022-06-15 10:00:25.000,46,20.71,50.26,957.92
2022-06-15 10:01:25.000,46,20.83,48.73,957.92
2022-06-15 10:02:25.000,46,20.97,47.97,957.92
2022-06-15 10:03:25.000,46,21.16,49.12,957.96
2022-06-15 10:04:25.000,46,21.34,46.98,957.94
2022-06-15 10:05:25.000,46.6,21.47,46.96,957.95
2022-06-15 10:06:25.000,46.6,21.7,47.29,957.97
2022-06-15 10:07:25.000,46.4,21.89,46.13,957.99
2022-06-15 10:08:25.000,46.6,22.16,46.1,957.98
2022-06-15 10:09:25.000,47,22.43,45.4,957.95
2022-06-15 10:10:25.000,47,22.73,45.5,957.97
2022-06-15 10:11:25.000,47,23.11,44.88,957.97
2022-06-15 10:12:25.000,47,23.33,43.31,957.97
2022-06-15 10:13:25.000,46.8,23.62,42.6,958.02
2022-06-15 10:14:25.000,47,23.82,42.76,958.05
2022-06-15 10:15:25.000,47,24.05,41.21,958.05
2022-06-15 10:16:25.000,47,24.24,41.45,958.07
2022-06-15 10:17:25.000,47,24.62,41.52,958.04
2022-06-15 10:18:25.000,47,24.78,40.85,958.07
2022-06-15 10:19:25.000,47,24.99,39.29,958.13
2022-06-15 10:20:25.000,47,25.21,39.74,958.11
2022-06-15 10:21:25.000,47,25.54,38.23,958.09
2022-06-15 10:22:25.000,47,25.69,37.65,958.13
2022-06-15 10:23:25.000,47,26.07,38.49,958.13
2022-06-15 10:24:25.000,47,26.48,37.5,958.15
2022-06-15 10:25:25.000,47,26.62,36.18,958.13
2022-06-15 10:26:25.000,47,26.84,35.97,958.15
2022-06-15 10:27:25.000,47,27.13,36.64,958.17
2022-06-15 10:28:25.000,47,27.2,35.9,958.16
2022-06-15 10:29:25.000,47,27.44,34.96,958.2
2022-06-15 10:30:25.000,47,27.6,33.73,958.17
2022-06-15 10:31:25.000,47,27.8,34.18,958.2
2022-06-15 10:32:25.000,47,27.96,34.43,958.15
2022-06-15 10:33:25.000,47,28.21,33.92,958.19
2022-06-15 10:34:25.000,47,28.07,33.19,958.2
2022-06-15 10:35:25.000,47,28.1,32.93,958.2
2022-06-15 10:36:25.000,47,28.27,33.5,958.2
2022-06-15 10:37:25.000,47,28.37,34.24,958.2
2022-06-15 10:38:25.000,47,28.29,34.59,958.21
2022-06-15 10:39:25.000,47,28.18,34.19,958.19
2022-06-15 10:40:25.000,47,28.39,34.45,958.23
2022-06-15 10:41:25.000,47,28.43,33.51,958.21
2022-06-15 10:42:25.000,47,28.25,33.01,958.22
2022-06-15 10:43:25.000,47,28.27,33.15,958.26
2022-06-15 10:44:25.000,47,27.81,34.06,958.21
2022-06-15 10:45:25.000,47,27.99,34.9,958.2
2022-06-15 10:46:25.000,47,27.75,34.98,958.2
2022-06-15 10:47:25.000,47,27.78,34.51,958.23
2022-06-15 10:48:25.000,47,27.83,33.84,958.22
2022-06-15 10:49:25.000,47,27.79,33.87,958.18
2022-06-15 10:50:25.000,47,27.95,34.05,958.18
2022-06-15 10:51:25.000,47,28.02,34.33,958.21
2022-06-15 10:52:25.000,47,28.11,34.86,958.2
2022-06-15 10:53:25.000,47,27.93,34.04,958.18
2022-06-15 10:54:25.000,47,27.99,34.47,958.18
2022-06-15 10:55:25.000,47,28.06,35.14,958.2
2022-06-15 10:56:25.000,47,27.97,34.82,958.16
2022-06-15 10:57:25.000,47,28,33.73,958.12
2022-06-15 10:58:25.000,47,27.59,35.46,958.17
2022-06-15 10:59:25.000,47,27.6,35.73,958.14
2022-06-15 11:00:25.000,47,27.57,35.28,958.11
2022-06-15 11:01:25.000,47,27.42,36.55,958.13
2022-06-15 11:02:25.000,47.8,27.3,36.41,958.1
2022-06-15 11:03:25.000,47.8,27.32,35.33,958.09
2022-06-15 11:04:25.000,47.2,27.19,35.71,958.1
2022-06-15 11:05:25.000,47.2,27.07,36.18,958.07
2022-06-15 11:06:25.000,47,26.78,36.75,958.07
2022-06-15 11:07:25.000,47,26.67,37.93,958.06
2022-06-15 11:08:25.000,47,26.63,37.16,958.08
2022-06-15 11:09:25.000,47,26.7,35.95,958.09
2022-06-15 11:10:25.000,47,26.69,36.51,958.09
2022-06-15 11:11:25.000,47,26.63,37.68,958.11
2022-06-15 11:12:25.000,47,26.5,36.87,958.1
2022-06-15 11:13:25.000,47,26.48,37.21,958.1
2022-06-15 11:14:25.000,47,26.55,38.13,958.11
2022-06-15 11:15:25.000,47,26.55,38.08,958.09
2022-06-15 11:16:25.000,47,26.39,36.75,958.11
2022-06-15 11:17:25.000,47.6,26.31,36.6,958.09
2022-06-15 11:18:25.000,47,26.16,36.89,958.07
2022-06-15 11:19:25.000,47.2,26.09,37.25,958.07
2022-06-15 11:20:25.000,47.6,26.04,37.5,958.11
2022-06-15 11:21:25.000,47.8,25.99,37.05,958.09
2022-06-15 11:22:25.000,47.6,25.69,37.93,958.06
2022-06-15 11:23:25.000,47.6,25.75,38.14,958.07
2022-06-15 11:24:25.000,47.8,25.8,37.54,958.06
2022-06-15 11:25:25.000,47.8,25.76,37.82,958.06
2022-06-15 11:26:25.000,47.6,25.8,37.89,958.06
2022-06-15 11:27:25.000,47.8,25.79,38.81,958.03
2022-06-15 11:28:25.000,47.8,25.63,37.12,958.03
2022-06-15 11:29:25.000,47.6,25.66,37.57,958.04
2022-06-15 11:30:25.000,47.8,25.49,38.06,958.04
2022-06-15 11:31:25.000,47.8,25.26,38.37,958.11
2022-06-15 11:32:25.000,47.6,25.37,37.29,958.09
2022-06-15 11:33:25.000,47.8,25.3,37.88,958.1
2022-06-15 11:34:25.000,47.8,25.34,39.28,958.08
2022-06-15 11:35:25.000,47.8,25.48,38.35,958.05
2022-06-15 11:36:25.000,47.6,25.41,37.6,958.07
2022-06-15 11:37:25.000,47.6,25.54,38.73,958.04
2022-06-15 11:38:25.000,47.8,25.63,38.85,958
2022-06-15 11:39:25.000,48,25.59,38.12,958.02
2022-06-15 11:40:25.000,47,25.61,38.19,958.05
2022-06-15 11:41:25.000,47.2,25.68,38.3,958.06
2022-06-15 11:42:25.000,47,25.73,38.29,958.05
2022-06-15 11:43:25.000,47,25.73,37.23,958.03
2022-06-15 11:44:25.000,47.8,25.53,39.01,958.05
2022-06-15 11:45:25.000,47.2,25.48,38.25,958
2022-06-15 11:46:25.000,47.8,25.45,38.55,958.02
2022-06-15 11:47:25.000,47.6,25.29,38.78,958.13
2022-06-15 11:48:25.000,47.8,25.41,39.02,958.12
2022-06-15 11:49:25.000,47.8,25.39,38.05,958.08
2022-06-15 11:50:25.000,47.6,25.41,37.12,958.07
2022-06-15 11:51:25.000,47.6,25.35,38.17,958.05
2022-06-15 11:52:25.000,47.8,25.3,39.3,958.04
2022-06-15 11:53:25.000,47.8,25.23,39,958.04
2022-06-15 11:54:25.000,47.6,25.08,38.66,958.07
2022-06-15 11:55:25.000,47.8,24.62,39.28,958.04
2022-06-15 11:56:25.000,47.6,24.82,37.27,958.04
2022-06-15 11:57:25.000,47.8,24.82,39.48,958.03
2022-06-15 11:58:25.000,47.8,24.89,38.16,958.07
2022-06-15 11:59:25.000,47.6,24.9,38.72,958.06
2022-06-15 12:00:25.000,47.6,24.92,37.42,958.01
2022-06-15 12:01:25.000,47.4,24.83,37.9,958.05
2022-06-15 12:02:25.000,47.6,24.92,37.98,958.02
2022-06-15 12:03:25.000,48,25.01,39.24,958
2022-06-15 12:04:25.000,48,25.07,39.78,958.01
2022-06-15 12:05:25.000,48,25.03,38.11,958.03
2022-06-15 12:06:25.000,48,24.96,38.87,957.97
2022-06-15 12:07:25.000,48,25.07,38.2,957.99
2022-06-15 12:08:25.000,48,25.06,38.75,958
2022-06-15 12:09:25.000,48,24.94,38.67,957.99
2022-06-15 12:10:25.000,48,24.99,39.26,957.97
2022-06-15 12:11:25.000,48,25.03,40.21,957.96
2022-06-15 12:12:25.000,48,24.99,38.95,957.87
2022-06-15 12:13:25.000,48,24.99,41.43,957.88
2022-06-15 12:14:25.000,48,24.93,39.59,957.87
2022-06-15 12:15:25.000,48,24.85,39.93,957.87
2022-06-15 12:16:25.000,48,24.75,39.62,957.9
2022-06-15 12:17:25.000,48,24.67,39.64,957.86
2022-06-15 12:18:25.000,48,24.73,38.85,957.85
2022-06-15 12:19:25.000,48,24.66,39.13,957.86
2022-06-15 12:20:25.000,48,24.66,39.61,957.89
2022-06-15 12:21:25.000,47.8,24.48,39.92,957.84
2022-06-15 12:22:25.000,47.8,24.48,41.23,957.81
2022-06-15 12:23:25.000,47.8,24.44,39.96,957.84
2022-06-15 12:24:25.000,47.8,24.19,39.8,957.89
2022-06-15 12:25:25.000,48,24.25,41.31,957.87
2022-06-15 12:26:25.000,48,24.2,40.11,957.86
2022-06-15 12:27:25.000,48,24.37,40.87,957.86
2022-06-15 12:28:25.000,48,24.43,41.11,957.85
2022-06-15 12:29:25.000,48,24.28,39.51,957.85
2022-06-15 12:30:25.000,48,24.24,39.55,957.86
2022-06-15 12:31:25.000,48,24.26,38.84,957.87
2022-06-15 12:32:25.000,48,24.38,38.9,957.8
2022-06-15 12:33:25.000,48,24.42,40.74,957.84
2022-06-15 12:34:25.000,48,24.5,39.32,957.79
2022-06-15 12:35:25.000,48,24.49,39.68,957.79
2022-06-15 12:36:25.000,48,24.48,40.77,957.78
2022-06-15 12:37:25.000,48,24.53,41.87,957.76
2022-06-15 12:38:25.000,48,24.52,41.94,957.75
2022-06-15 12:39:25.000,48,24.53,41.78,957.76
2022-06-15 12:40:25.000,48,24.5,42.28,957.75
2022-06-15 12:41:25.000,48,24.51,41.65,957.71
2022-06-15 12:42:25.000,48,24.51,40.04,957.74
2022-06-15 12:43:25.000,48,24.39,40.39,957.78
2022-06-15 12:44:25.000,48,24.43,40.32,957.72
2022-06-15 12:45:25.000,48,24.4,40.93,957.73
2022-06-15 12:46:25.000,48,24.32,40.06,957.76
2022-06-15 12:47:25.000,48,24.36,41.96,957.74
2022-06-15 12:48:25.000,48,24.32,41.05,957.72
2022-06-15 12:49:25.000,48,24.29,41.68,957.75
2022-06-15 12:50:25.000,48,24.32,40.35,957.76
2022-06-15 12:51:25.000,48,24.34,40.76,957.69
2022-06-15 12:52:25.000,48,24.27,42.27,957.69
2022-06-15 12:53:25.000,48,24.22,41.22,957.75
2022-06-15 12:54:25.000,48,24.23,41.71,957.72
2022-06-15 12:55:25.000,48,24.19,41.06,957.72
2022-06-15 12:56:25.000,48,24.23,41.07,957.74
2022-06-15 12:57:25.000,48,24.28,40.62,957.72
2022-06-15 12:58:25.000,48,24.27,40.54,957.77
2022-06-15 12:59:25.000,48,24.28,41.22,957.81
2022-06-15 13:00:25.000,48,24.25,40.03,957.77
2022-06-15 13:01:25.000,48,24.29,39.22,957.78
2022-06-15 13:02:25.000,48,24.25,39.52,957.75
2022-06-15 13:03:25.000,48,24.22,39.5,957.77
2022-06-15 13:04:25.000,48,24.27,39.68,957.76
2022-06-15 13:05:25.000,48,24.26,39.44,957.74
2022-06-15 13:06:25.000,48,24.3,38.95,957.69
2022-06-15 13:07:25.000,48,24.36,39,957.72
2022-06-15 13:08:25.000,48,24.32,39.06,957.73
2022-06-15 13:09:25.000,48,24.22,40.33,957.66
2022-06-15 13:10:25.000,48,24.26,39.29,957.65
2022-06-15 13:11:25.000,48.4,24.36,41.38,957.6
2022-06-15 13:12:25.000,48,24.41,40.62,957.59
2022-06-15 13:13:25.000,48,24.5,41.6,957.61
2022-06-15 13:14:25.000,48,24.53,42.44,957.61
2022-06-15 13:15:25.000,48,24.48,40.73,957.58
2022-06-15 13:16:25.000,48,24.51,40.62,957.55
2022-06-15 13:17:25.000,48,24.49,39.97,957.56
